	answer	class
354	Užitným vzorem lze chránit technické řešení, které je nové, přesahuje rámec pouhé odborné dovednosti a je průmyslově využitelné. Předměty, které je možno chránit patentem a užitným vzorem, jsou srovnatelné, užitným vzorem oproti patentu však nelze chránit biologické reproduktivní materiály a jakékoliv způsoby výroby nebo pracovní činnosti.  Ochrana užitným vzorem je ideální pro předměty s kratší životností. Účinky zápisu užitného vzoru jsou stejné jako účinky patentu.  Zápis užitného vzoru na základě přihlášky probíhá zpravidla v řádu měsíců, což má význam zejména u předmětů, které jsou v době zajišťování ochrany již připraveny k uvedení na trh a kvůli dlouhému řízení o udělení patentu by zůstaly dlouhou dobu bez ochrany.	34
355	Užitným vzorem lze chránit technické řešení, které je nové, přesahuje rámec pouhé odborné dovednosti a je průmyslově využitelné. Předměty, které je možno chránit patentem a užitným vzorem, jsou srovnatelné, užitným vzorem oproti patentu však nelze chránit biologické reproduktivní materiály a jakékoliv způsoby výroby nebo pracovní činnosti.  Ochrana užitným vzorem je ideální pro předměty s kratší životností. Účinky zápisu užitného vzoru jsou stejné jako účinky patentu.  Zápis užitného vzoru na základě přihlášky probíhá zpravidla v řádu měsíců, což má význam zejména u předmětů, které jsou v době zajišťování ochrany již připraveny k uvedení na trh a kvůli dlouhému řízení o udělení patentu by zůstaly dlouhou dobu bez ochrany.	34
356	Užitným vzorem lze chránit technické řešení, které je nové, přesahuje rámec pouhé odborné dovednosti a je průmyslově využitelné. Předměty, které je možno chránit patentem a užitným vzorem, jsou srovnatelné, užitným vzorem oproti patentu však nelze chránit biologické reproduktivní materiály a jakékoliv způsoby výroby nebo pracovní činnosti.  Ochrana užitným vzorem je ideální pro předměty s kratší životností. Účinky zápisu užitného vzoru jsou stejné jako účinky patentu.  Zápis užitného vzoru na základě přihlášky probíhá zpravidla v řádu měsíců, což má význam zejména u předmětů, které jsou v době zajišťování ochrany již připraveny k uvedení na trh a kvůli dlouhému řízení o udělení patentu by zůstaly dlouhou dobu bez ochrany.	34
357	Užitným vzorem lze chránit technické řešení, které je nové, přesahuje rámec pouhé odborné dovednosti a je průmyslově využitelné. Předměty, které je možno chránit patentem a užitným vzorem, jsou srovnatelné, užitným vzorem oproti patentu však nelze chránit biologické reproduktivní materiály a jakékoliv způsoby výroby nebo pracovní činnosti.  Ochrana užitným vzorem je ideální pro předměty s kratší životností. Účinky zápisu užitného vzoru jsou stejné jako účinky patentu.  Zápis užitného vzoru na základě přihlášky probíhá zpravidla v řádu měsíců, což má význam zejména u předmětů, které jsou v době zajišťování ochrany již připraveny k uvedení na trh a kvůli dlouhému řízení o udělení patentu by zůstaly dlouhou dobu bez ochrany.	34
358	Rešerši užitných vzorů je možné provést v databázi patentů a užitných vzorů, která je volně dostupná na stránkách Úřadu. Úřad na svých stránkách uvádí i odkazy na zahraniční databáze patentů a užitných vzorů. Můžete také využit rešeršní služby Úřadu na základě objednávky. Rešeršní služby lze objednat pouze písemně na předepsaném formuláři. Písemnou objednávku rešerše je možné podat osobně na podatelně Úřadu, poštou, ímejlem na adresu objednávky zavináč ú pé vé tečka gof tečka cé zet či datovou schránkou.  Doba zpracování je obvykle 30 dnů. Nejsou prováděny expresní rešerše. Více informací o rešeršních službách Úřadu včetně ceníku naleznete také zde.	35
359	Rešerši užitných vzorů je možné provést v databázi patentů a užitných vzorů, která je volně dostupná na stránkách Úřadu. Úřad na svých stránkách uvádí i odkazy na zahraniční databáze patentů a užitných vzorů. Můžete také využit rešeršní služby Úřadu na základě objednávky. Rešeršní služby lze objednat pouze písemně na předepsaném formuláři. Písemnou objednávku rešerše je možné podat osobně na podatelně Úřadu, poštou, ímejlem na adresu objednávky zavináč ú pé vé tečka gof tečka cé zet či datovou schránkou.  Doba zpracování je obvykle 30 dnů. Nejsou prováděny expresní rešerše. Více informací o rešeršních službách Úřadu včetně ceníku naleznete také zde.	35
360	Rešerši užitných vzorů je možné provést v databázi patentů a užitných vzorů, která je volně dostupná na stránkách Úřadu. Úřad na svých stránkách uvádí i odkazy na zahraniční databáze patentů a užitných vzorů. Můžete také využit rešeršní služby Úřadu na základě objednávky. Rešeršní služby lze objednat pouze písemně na předepsaném formuláři. Písemnou objednávku rešerše je možné podat osobně na podatelně Úřadu, poštou, ímejlem na adresu objednávky zavináč ú pé vé tečka gof tečka cé zet či datovou schránkou.  Doba zpracování je obvykle 30 dnů. Nejsou prováděny expresní rešerše. Více informací o rešeršních službách Úřadu včetně ceníku naleznete také zde.	35
361	Rešerši užitných vzorů je možné provést v databázi patentů a užitných vzorů, která je volně dostupná na stránkách Úřadu. Úřad na svých stránkách uvádí i odkazy na zahraniční databáze patentů a užitných vzorů. Můžete také využit rešeršní služby Úřadu na základě objednávky. Rešeršní služby lze objednat pouze písemně na předepsaném formuláři. Písemnou objednávku rešerše je možné podat osobně na podatelně Úřadu, poštou, ímejlem na adresu objednávky zavináč ú pé vé tečka gof tečka cé zet či datovou schránkou.  Doba zpracování je obvykle 30 dnů. Nejsou prováděny expresní rešerše. Více informací o rešeršních službách Úřadu včetně ceníku naleznete také zde.	35
362	Rešerši užitných vzorů je možné provést v databázi patentů a užitných vzorů, která je volně dostupná na stránkách Úřadu. Úřad na svých stránkách uvádí i odkazy na zahraniční databáze patentů a užitných vzorů. Můžete také využit rešeršní služby Úřadu na základě objednávky. Rešeršní služby lze objednat pouze písemně na předepsaném formuláři. Písemnou objednávku rešerše je možné podat osobně na podatelně Úřadu, poštou, ímejlem na adresu objednávky zavináč ú pé vé tečka gof tečka cé zet či datovou schránkou.  Doba zpracování je obvykle 30 dnů. Nejsou prováděny expresní rešerše. Více informací o rešeršních službách Úřadu včetně ceníku naleznete také zde.	35
363	Rešerši užitných vzorů je možné provést v databázi patentů a užitných vzorů, která je volně dostupná na stránkách Úřadu. Úřad na svých stránkách uvádí i odkazy na zahraniční databáze patentů a užitných vzorů. Můžete také využit rešeršní služby Úřadu na základě objednávky. Rešeršní služby lze objednat pouze písemně na předepsaném formuláři. Písemnou objednávku rešerše je možné podat osobně na podatelně Úřadu, poštou, ímejlem na adresu objednávky zavináč ú pé vé tečka gof tečka cé zet či datovou schránkou.  Doba zpracování je obvykle 30 dnů. Nejsou prováděny expresní rešerše. Více informací o rešeršních službách Úřadu včetně ceníku naleznete také zde.	35
364	Rešerši užitných vzorů je možné provést v databázi patentů a užitných vzorů, která je volně dostupná na stránkách Úřadu. Úřad na svých stránkách uvádí i odkazy na zahraniční databáze patentů a užitných vzorů. Můžete také využit rešeršní služby Úřadu na základě objednávky. Rešeršní služby lze objednat pouze písemně na předepsaném formuláři. Písemnou objednávku rešerše je možné podat osobně na podatelně Úřadu, poštou, ímejlem na adresu objednávky zavináč ú pé vé tečka gof tečka cé zet či datovou schránkou.  Doba zpracování je obvykle 30 dnů. Nejsou prováděny expresní rešerše. Více informací o rešeršních službách Úřadu včetně ceníku naleznete také zde.	35
365	Rešerši užitných vzorů je možné provést v databázi patentů a užitných vzorů, která je volně dostupná na stránkách Úřadu. Úřad na svých stránkách uvádí i odkazy na zahraniční databáze patentů a užitných vzorů. Můžete také využit rešeršní služby Úřadu na základě objednávky. Rešeršní služby lze objednat pouze písemně na předepsaném formuláři. Písemnou objednávku rešerše je možné podat osobně na podatelně Úřadu, poštou, ímejlem na adresu objednávky zavináč ú pé vé tečka gof tečka cé zet či datovou schránkou.  Doba zpracování je obvykle 30 dnů. Nejsou prováděny expresní rešerše. Více informací o rešeršních službách Úřadu včetně ceníku naleznete také zde.	35
366	Rešerši užitných vzorů je možné provést v databázi patentů a užitných vzorů, která je volně dostupná na stránkách Úřadu. Úřad na svých stránkách uvádí i odkazy na zahraniční databáze patentů a užitných vzorů. Můžete také využit rešeršní služby Úřadu na základě objednávky. Rešeršní služby lze objednat pouze písemně na předepsaném formuláři. Písemnou objednávku rešerše je možné podat osobně na podatelně Úřadu, poštou, ímejlem na adresu objednávky zavináč ú pé vé tečka gof tečka cé zet či datovou schránkou.  Doba zpracování je obvykle 30 dnů. Nejsou prováděny expresní rešerše. Více informací o rešeršních službách Úřadu včetně ceníku naleznete také zde.	35
367	Správní poplatek za podání přihlášky užitného vzoru je tisíc korun českých. Pokud je přihlašovatelem výlučně původce, správní poplatek je pět set korun českých. Při přihlášení Identitou občana u elektronického podání Úřad sníží správní poplatek o 20 %, nejvýše však o tisíc korun českých, jsou-li splněny zákonné podmínky. Poplatek je možné uhradit v hotovosti na pokladně Úřadu, kolky, bankovním převodem nebo složenkou. Důležité je vědět, že po zápisu užitného vzoru je zpoplatněno i prodlužování platnosti zápisu. Dobu platnosti zápisu užitného vzoru lze prodloužit dvakrát o 3 roky až na celkovou dobu 10 let od data podání přihlášky užitného vzoru. Spolu s uhrazením správního poplatku za prodloužení platnosti zápisu užitného vzoru je třeba ve stanovené lhůtě podat i žádost o obnovu/prodloužení platnosti. Formulář naleznete zde. Bližší informace o poplatcích naleznete též na stránkách Úřadu zde.	36
368	Správní poplatek za podání přihlášky užitného vzoru je tisíc korun českých. Pokud je přihlašovatelem výlučně původce, správní poplatek je pět set korun českých. Při přihlášení Identitou občana u elektronického podání Úřad sníží správní poplatek o 20 %, nejvýše však o tisíc korun českých, jsou-li splněny zákonné podmínky. Poplatek je možné uhradit v hotovosti na pokladně Úřadu, kolky, bankovním převodem nebo složenkou. Důležité je vědět, že po zápisu užitného vzoru je zpoplatněno i prodlužování platnosti zápisu. Dobu platnosti zápisu užitného vzoru lze prodloužit dvakrát o 3 roky až na celkovou dobu 10 let od data podání přihlášky užitného vzoru. Spolu s uhrazením správního poplatku za prodloužení platnosti zápisu užitného vzoru je třeba ve stanovené lhůtě podat i žádost o obnovu/prodloužení platnosti. Formulář naleznete zde. Bližší informace o poplatcích naleznete též na stránkách Úřadu zde.	36
369	Správní poplatek za podání přihlášky užitného vzoru je tisíc korun českých. Pokud je přihlašovatelem výlučně původce, správní poplatek je pět set korun českých. Při přihlášení Identitou občana u elektronického podání Úřad sníží správní poplatek o 20 %, nejvýše však o tisíc korun českých, jsou-li splněny zákonné podmínky. Poplatek je možné uhradit v hotovosti na pokladně Úřadu, kolky, bankovním převodem nebo složenkou. Důležité je vědět, že po zápisu užitného vzoru je zpoplatněno i prodlužování platnosti zápisu. Dobu platnosti zápisu užitného vzoru lze prodloužit dvakrát o 3 roky až na celkovou dobu 10 let od data podání přihlášky užitného vzoru. Spolu s uhrazením správního poplatku za prodloužení platnosti zápisu užitného vzoru je třeba ve stanovené lhůtě podat i žádost o obnovu/prodloužení platnosti. Formulář naleznete zde. Bližší informace o poplatcích naleznete též na stránkách Úřadu zde.	36
370	Správní poplatek za podání přihlášky užitného vzoru je tisíc korun českých. Pokud je přihlašovatelem výlučně původce, správní poplatek je pět set korun českých. Při přihlášení Identitou občana u elektronického podání Úřad sníží správní poplatek o 20 %, nejvýše však o tisíc korun českých, jsou-li splněny zákonné podmínky. Poplatek je možné uhradit v hotovosti na pokladně Úřadu, kolky, bankovním převodem nebo složenkou. Důležité je vědět, že po zápisu užitného vzoru je zpoplatněno i prodlužování platnosti zápisu. Dobu platnosti zápisu užitného vzoru lze prodloužit dvakrát o 3 roky až na celkovou dobu 10 let od data podání přihlášky užitného vzoru. Spolu s uhrazením správního poplatku za prodloužení platnosti zápisu užitného vzoru je třeba ve stanovené lhůtě podat i žádost o obnovu/prodloužení platnosti. Formulář naleznete zde. Bližší informace o poplatcích naleznete též na stránkách Úřadu zde.	36
371	Správní poplatek za podání přihlášky užitného vzoru je tisíc korun českých. Pokud je přihlašovatelem výlučně původce, správní poplatek je pět set korun českých. Při přihlášení Identitou občana u elektronického podání Úřad sníží správní poplatek o 20 %, nejvýše však o tisíc korun českých, jsou-li splněny zákonné podmínky. Poplatek je možné uhradit v hotovosti na pokladně Úřadu, kolky, bankovním převodem nebo složenkou. Důležité je vědět, že po zápisu užitného vzoru je zpoplatněno i prodlužování platnosti zápisu. Dobu platnosti zápisu užitného vzoru lze prodloužit dvakrát o 3 roky až na celkovou dobu 10 let od data podání přihlášky užitného vzoru. Spolu s uhrazením správního poplatku za prodloužení platnosti zápisu užitného vzoru je třeba ve stanovené lhůtě podat i žádost o obnovu/prodloužení platnosti. Formulář naleznete zde. Bližší informace o poplatcích naleznete též na stránkách Úřadu zde.	36
372	Správní poplatek za podání přihlášky užitného vzoru je tisíc korun českých. Pokud je přihlašovatelem výlučně původce, správní poplatek je pět set korun českých. Při přihlášení Identitou občana u elektronického podání Úřad sníží správní poplatek o 20 %, nejvýše však o tisíc korun českých, jsou-li splněny zákonné podmínky. Poplatek je možné uhradit v hotovosti na pokladně Úřadu, kolky, bankovním převodem nebo složenkou. Důležité je vědět, že po zápisu užitného vzoru je zpoplatněno i prodlužování platnosti zápisu. Dobu platnosti zápisu užitného vzoru lze prodloužit dvakrát o 3 roky až na celkovou dobu 10 let od data podání přihlášky užitného vzoru. Spolu s uhrazením správního poplatku za prodloužení platnosti zápisu užitného vzoru je třeba ve stanovené lhůtě podat i žádost o obnovu/prodloužení platnosti. Formulář naleznete zde. Bližší informace o poplatcích naleznete též na stránkách Úřadu zde.	36
373	Správní poplatek za podání přihlášky užitného vzoru je tisíc korun českých. Pokud je přihlašovatelem výlučně původce, správní poplatek je pět set korun českých. Při přihlášení Identitou občana u elektronického podání Úřad sníží správní poplatek o 20 %, nejvýše však o tisíc korun českých, jsou-li splněny zákonné podmínky. Poplatek je možné uhradit v hotovosti na pokladně Úřadu, kolky, bankovním převodem nebo složenkou. Důležité je vědět, že po zápisu užitného vzoru je zpoplatněno i prodlužování platnosti zápisu. Dobu platnosti zápisu užitného vzoru lze prodloužit dvakrát o 3 roky až na celkovou dobu 10 let od data podání přihlášky užitného vzoru. Spolu s uhrazením správního poplatku za prodloužení platnosti zápisu užitného vzoru je třeba ve stanovené lhůtě podat i žádost o obnovu/prodloužení platnosti. Formulář naleznete zde. Bližší informace o poplatcích naleznete též na stránkách Úřadu zde.	36
374	Správní poplatek za podání přihlášky užitného vzoru je tisíc korun českých. Pokud je přihlašovatelem výlučně původce, správní poplatek je pět set korun českých. Při přihlášení Identitou občana u elektronického podání Úřad sníží správní poplatek o 20 %, nejvýše však o tisíc korun českých, jsou-li splněny zákonné podmínky. Poplatek je možné uhradit v hotovosti na pokladně Úřadu, kolky, bankovním převodem nebo složenkou. Důležité je vědět, že po zápisu užitného vzoru je zpoplatněno i prodlužování platnosti zápisu. Dobu platnosti zápisu užitného vzoru lze prodloužit dvakrát o 3 roky až na celkovou dobu 10 let od data podání přihlášky užitného vzoru. Spolu s uhrazením správního poplatku za prodloužení platnosti zápisu užitného vzoru je třeba ve stanovené lhůtě podat i žádost o obnovu/prodloužení platnosti. Formulář naleznete zde. Bližší informace o poplatcích naleznete též na stránkách Úřadu zde.	36
375	Správní poplatek za podání přihlášky užitného vzoru je tisíc korun českých. Pokud je přihlašovatelem výlučně původce, správní poplatek je pět set korun českých. Při přihlášení Identitou občana u elektronického podání Úřad sníží správní poplatek o 20 %, nejvýše však o tisíc korun českých, jsou-li splněny zákonné podmínky. Poplatek je možné uhradit v hotovosti na pokladně Úřadu, kolky, bankovním převodem nebo složenkou. Důležité je vědět, že po zápisu užitného vzoru je zpoplatněno i prodlužování platnosti zápisu. Dobu platnosti zápisu užitného vzoru lze prodloužit dvakrát o 3 roky až na celkovou dobu 10 let od data podání přihlášky užitného vzoru. Spolu s uhrazením správního poplatku za prodloužení platnosti zápisu užitného vzoru je třeba ve stanovené lhůtě podat i žádost o obnovu/prodloužení platnosti. Formulář naleznete zde. Bližší informace o poplatcích naleznete též na stránkách Úřadu zde.	36
376	Správní poplatek za podání přihlášky užitného vzoru je tisíc korun českých. Pokud je přihlašovatelem výlučně původce, správní poplatek je pět set korun českých. Při přihlášení Identitou občana u elektronického podání Úřad sníží správní poplatek o 20 %, nejvýše však o tisíc korun českých, jsou-li splněny zákonné podmínky. Poplatek je možné uhradit v hotovosti na pokladně Úřadu, kolky, bankovním převodem nebo složenkou. Důležité je vědět, že po zápisu užitného vzoru je zpoplatněno i prodlužování platnosti zápisu. Dobu platnosti zápisu užitného vzoru lze prodloužit dvakrát o 3 roky až na celkovou dobu 10 let od data podání přihlášky užitného vzoru. Spolu s uhrazením správního poplatku za prodloužení platnosti zápisu užitného vzoru je třeba ve stanovené lhůtě podat i žádost o obnovu/prodloužení platnosti. Formulář naleznete zde. Bližší informace o poplatcích naleznete též na stránkách Úřadu zde.	36
377	Správní poplatek za podání přihlášky užitného vzoru je tisíc korun českých. Pokud je přihlašovatelem výlučně původce, správní poplatek je pět set korun českých. Při přihlášení Identitou občana u elektronického podání Úřad sníží správní poplatek o 20 %, nejvýše však o tisíc korun českých, jsou-li splněny zákonné podmínky. Poplatek je možné uhradit v hotovosti na pokladně Úřadu, kolky, bankovním převodem nebo složenkou. Důležité je vědět, že po zápisu užitného vzoru je zpoplatněno i prodlužování platnosti zápisu. Dobu platnosti zápisu užitného vzoru lze prodloužit dvakrát o 3 roky až na celkovou dobu 10 let od data podání přihlášky užitného vzoru. Spolu s uhrazením správního poplatku za prodloužení platnosti zápisu užitného vzoru je třeba ve stanovené lhůtě podat i žádost o obnovu/prodloužení platnosti. Formulář naleznete zde. Bližší informace o poplatcích naleznete též na stránkách Úřadu zde.	36
378	Správní poplatek za podání přihlášky užitného vzoru je tisíc korun českých. Pokud je přihlašovatelem výlučně původce, správní poplatek je pět set korun českých. Při přihlášení Identitou občana u elektronického podání Úřad sníží správní poplatek o 20 %, nejvýše však o tisíc korun českých, jsou-li splněny zákonné podmínky. Poplatek je možné uhradit v hotovosti na pokladně Úřadu, kolky, bankovním převodem nebo složenkou. Důležité je vědět, že po zápisu užitného vzoru je zpoplatněno i prodlužování platnosti zápisu. Dobu platnosti zápisu užitného vzoru lze prodloužit dvakrát o 3 roky až na celkovou dobu 10 let od data podání přihlášky užitného vzoru. Spolu s uhrazením správního poplatku za prodloužení platnosti zápisu užitného vzoru je třeba ve stanovené lhůtě podat i žádost o obnovu/prodloužení platnosti. Formulář naleznete zde. Bližší informace o poplatcích naleznete též na stránkách Úřadu zde.	36
379	Správní poplatek za podání přihlášky užitného vzoru je tisíc korun českých. Pokud je přihlašovatelem výlučně původce, správní poplatek je pět set korun českých. Při přihlášení Identitou občana u elektronického podání Úřad sníží správní poplatek o 20 %, nejvýše však o tisíc korun českých, jsou-li splněny zákonné podmínky. Poplatek je možné uhradit v hotovosti na pokladně Úřadu, kolky, bankovním převodem nebo složenkou. Důležité je vědět, že po zápisu užitného vzoru je zpoplatněno i prodlužování platnosti zápisu. Dobu platnosti zápisu užitného vzoru lze prodloužit dvakrát o 3 roky až na celkovou dobu 10 let od data podání přihlášky užitného vzoru. Spolu s uhrazením správního poplatku za prodloužení platnosti zápisu užitného vzoru je třeba ve stanovené lhůtě podat i žádost o obnovu/prodloužení platnosti. Formulář naleznete zde. Bližší informace o poplatcích naleznete též na stránkách Úřadu zde.	36
380	Souhrnnou informaci o poplatcích naleznete zde. Celkový přehled všech poplatků naleznete zde. Sazebník úhrad nákladů v souvislosti s poskytováním informací naleznete zde.	37
381	Souhrnnou informaci o poplatcích naleznete zde. Celkový přehled všech poplatků naleznete zde. Sazebník úhrad nákladů v souvislosti s poskytováním informací naleznete zde.	37
382	Souhrnnou informaci o poplatcích naleznete zde. Celkový přehled všech poplatků naleznete zde. Sazebník úhrad nákladů v souvislosti s poskytováním informací naleznete zde.	37
383	Souhrnnou informaci o poplatcích naleznete zde. Celkový přehled všech poplatků naleznete zde. Sazebník úhrad nákladů v souvislosti s poskytováním informací naleznete zde.	37
384	Souhrnnou informaci o poplatcích naleznete zde. Celkový přehled všech poplatků naleznete zde. Sazebník úhrad nákladů v souvislosti s poskytováním informací naleznete zde.	37
385	Souhrnnou informaci o poplatcích naleznete zde. Celkový přehled všech poplatků naleznete zde. Sazebník úhrad nákladů v souvislosti s poskytováním informací naleznete zde.	37
386	Souhrnnou informaci o poplatcích naleznete zde. Celkový přehled všech poplatků naleznete zde. Sazebník úhrad nákladů v souvislosti s poskytováním informací naleznete zde.	37
387	Souhrnnou informaci o poplatcích naleznete zde. Celkový přehled všech poplatků naleznete zde. Sazebník úhrad nákladů v souvislosti s poskytováním informací naleznete zde.	37
388	Souhrnnou informaci o poplatcích naleznete zde. Celkový přehled všech poplatků naleznete zde. Sazebník úhrad nákladů v souvislosti s poskytováním informací naleznete zde.	37
389	Poplatky je možné uhradit v hotovosti na pokladně Úřadu, bankovním převodem, složenkou, anebo kolky - těmi ale pouze poplatky do výše pět tisíc korun českých.  Informace o výši jednotlivých poplatků a o čísle účtu naleznete zde. Informace o provozu podatelny a o podmínkách přijímání dokumentů jsou k dispozici zde. Informace o platbě poukázkou, kauce a platbách do Evropského patentového úřadu naleznete zde.	38
390	Poplatky je možné uhradit v hotovosti na pokladně Úřadu, bankovním převodem, složenkou, anebo kolky - těmi ale pouze poplatky do výše pět tisíc korun českých.  Informace o výši jednotlivých poplatků a o čísle účtu naleznete zde. Informace o provozu podatelny a o podmínkách přijímání dokumentů jsou k dispozici zde. Informace o platbě poukázkou, kauce a platbách do Evropského patentového úřadu naleznete zde.	38
391	Poplatky je možné uhradit v hotovosti na pokladně Úřadu, bankovním převodem, složenkou, anebo kolky - těmi ale pouze poplatky do výše pět tisíc korun českých.  Informace o výši jednotlivých poplatků a o čísle účtu naleznete zde. Informace o provozu podatelny a o podmínkách přijímání dokumentů jsou k dispozici zde. Informace o platbě poukázkou, kauce a platbách do Evropského patentového úřadu naleznete zde.	38
392	Poplatky je možné uhradit v hotovosti na pokladně Úřadu, bankovním převodem, složenkou, anebo kolky - těmi ale pouze poplatky do výše pět tisíc korun českých.  Informace o výši jednotlivých poplatků a o čísle účtu naleznete zde. Informace o provozu podatelny a o podmínkách přijímání dokumentů jsou k dispozici zde. Informace o platbě poukázkou, kauce a platbách do Evropského patentového úřadu naleznete zde.	38
393	Poplatky je možné uhradit v hotovosti na pokladně Úřadu, bankovním převodem, složenkou, anebo kolky - těmi ale pouze poplatky do výše pět tisíc korun českých.  Informace o výši jednotlivých poplatků a o čísle účtu naleznete zde. Informace o provozu podatelny a o podmínkách přijímání dokumentů jsou k dispozici zde. Informace o platbě poukázkou, kauce a platbách do Evropského patentového úřadu naleznete zde.	38
394	Poplatky je možné uhradit v hotovosti na pokladně Úřadu, bankovním převodem, složenkou, anebo kolky - těmi ale pouze poplatky do výše pět tisíc korun českých.  Informace o výši jednotlivých poplatků a o čísle účtu naleznete zde. Informace o provozu podatelny a o podmínkách přijímání dokumentů jsou k dispozici zde. Informace o platbě poukázkou, kauce a platbách do Evropského patentového úřadu naleznete zde.	38
395	Poplatky je možné uhradit v hotovosti na pokladně Úřadu, bankovním převodem, složenkou, anebo kolky - těmi ale pouze poplatky do výše pět tisíc korun českých.  Informace o výši jednotlivých poplatků a o čísle účtu naleznete zde. Informace o provozu podatelny a o podmínkách přijímání dokumentů jsou k dispozici zde. Informace o platbě poukázkou, kauce a platbách do Evropského patentového úřadu naleznete zde.	38
396	Poplatky je možné uhradit v hotovosti na pokladně Úřadu, bankovním převodem, složenkou, anebo kolky - těmi ale pouze poplatky do výše pět tisíc korun českých.  Informace o výši jednotlivých poplatků a o čísle účtu naleznete zde. Informace o provozu podatelny a o podmínkách přijímání dokumentů jsou k dispozici zde. Informace o platbě poukázkou, kauce a platbách do Evropského patentového úřadu naleznete zde.	38
397	Poplatky je možné uhradit v hotovosti na pokladně Úřadu, bankovním převodem, složenkou, anebo kolky - těmi ale pouze poplatky do výše pět tisíc korun českých.  Informace o výši jednotlivých poplatků a o čísle účtu naleznete zde. Informace o provozu podatelny a o podmínkách přijímání dokumentů jsou k dispozici zde. Informace o platbě poukázkou, kauce a platbách do Evropského patentového úřadu naleznete zde.	38
398	Poplatky je možné uhradit v hotovosti na pokladně Úřadu, bankovním převodem, složenkou, anebo kolky - těmi ale pouze poplatky do výše pět tisíc korun českých.  Informace o výši jednotlivých poplatků a o čísle účtu naleznete zde. Informace o provozu podatelny a o podmínkách přijímání dokumentů jsou k dispozici zde. Informace o platbě poukázkou, kauce a platbách do Evropského patentového úřadu naleznete zde.	38
399	Poplatky je možné uhradit v hotovosti na pokladně Úřadu, bankovním převodem, složenkou, anebo kolky - těmi ale pouze poplatky do výše pět tisíc korun českých.  Informace o výši jednotlivých poplatků a o čísle účtu naleznete zde. Informace o provozu podatelny a o podmínkách přijímání dokumentů jsou k dispozici zde. Informace o platbě poukázkou, kauce a platbách do Evropského patentového úřadu naleznete zde.	38
400	Variabilní symboly pro úhradu poplatků za řízení před Úřadem jsou maximálně desetimístné. V případě, kdy je podání odesíláno prostřednictvím aplikace pro elektronické podávání, aplikace sama vygeneruje příslušný variabilní symbol. V ostatních případech je variabilní symbol tvořen podle pevně stanovených pravidel.	39
401	Variabilní symboly pro úhradu poplatků za řízení před Úřadem jsou maximálně desetimístné. V případě, kdy je podání odesíláno prostřednictvím aplikace pro elektronické podávání, aplikace sama vygeneruje příslušný variabilní symbol. V ostatních případech je variabilní symbol tvořen podle pevně stanovených pravidel.	39
402	Variabilní symboly pro úhradu poplatků za řízení před Úřadem jsou maximálně desetimístné. V případě, kdy je podání odesíláno prostřednictvím aplikace pro elektronické podávání, aplikace sama vygeneruje příslušný variabilní symbol. V ostatních případech je variabilní symbol tvořen podle pevně stanovených pravidel.	39
403	Variabilní symboly pro úhradu poplatků za řízení před Úřadem jsou maximálně desetimístné. V případě, kdy je podání odesíláno prostřednictvím aplikace pro elektronické podávání, aplikace sama vygeneruje příslušný variabilní symbol. V ostatních případech je variabilní symbol tvořen podle pevně stanovených pravidel.	39
404	Variabilní symboly pro úhradu poplatků za řízení před Úřadem jsou maximálně desetimístné. V případě, kdy je podání odesíláno prostřednictvím aplikace pro elektronické podávání, aplikace sama vygeneruje příslušný variabilní symbol. V ostatních případech je variabilní symbol tvořen podle pevně stanovených pravidel.	39
405	Variabilní symboly pro úhradu poplatků za řízení před Úřadem jsou maximálně desetimístné. V případě, kdy je podání odesíláno prostřednictvím aplikace pro elektronické podávání, aplikace sama vygeneruje příslušný variabilní symbol. V ostatních případech je variabilní symbol tvořen podle pevně stanovených pravidel.	39
406	Variabilní symboly pro úhradu poplatků za řízení před Úřadem jsou maximálně desetimístné. V případě, kdy je podání odesíláno prostřednictvím aplikace pro elektronické podávání, aplikace sama vygeneruje příslušný variabilní symbol. V ostatních případech je variabilní symbol tvořen podle pevně stanovených pravidel.	39
407	Variabilní symboly pro úhradu poplatků za řízení před Úřadem jsou maximálně desetimístné. V případě, kdy je podání odesíláno prostřednictvím aplikace pro elektronické podávání, aplikace sama vygeneruje příslušný variabilní symbol. V ostatních případech je variabilní symbol tvořen podle pevně stanovených pravidel.	39
408	Variabilní symboly pro úhradu poplatků za řízení před Úřadem jsou maximálně desetimístné. V případě, kdy je podání odesíláno prostřednictvím aplikace pro elektronické podávání, aplikace sama vygeneruje příslušný variabilní symbol. V ostatních případech je variabilní symbol tvořen podle pevně stanovených pravidel.	39
409	Variabilní symboly pro úhradu poplatků za řízení před Úřadem jsou maximálně desetimístné. V případě, kdy je podání odesíláno prostřednictvím aplikace pro elektronické podávání, aplikace sama vygeneruje příslušný variabilní symbol. V ostatních případech je variabilní symbol tvořen podle pevně stanovených pravidel.	39
410	Nejdůležitější právní předpisy, který se týkají poplatků při řízení před Úřadem průmyslového vlastnictví naleznete zde.	40
411	Nejdůležitější právní předpisy, který se týkají poplatků při řízení před Úřadem průmyslového vlastnictví naleznete zde.	40
412	Nejdůležitější právní předpisy, který se týkají poplatků při řízení před Úřadem průmyslového vlastnictví naleznete zde.	40
413	Nejdůležitější právní předpisy, který se týkají poplatků při řízení před Úřadem průmyslového vlastnictví naleznete zde.	40
